sample_name,season,subjects,add_0c,add_0c_group,facility,climate,timepoint,traintest_0,traintest_1,traintest_2,traintest_3,traintest_4,traintest_5,traintest_6,traintest_7,traintest_8,traintest_9,metabolite_logratio,mag_logratio,18S_logratio,gene_module_logratio
soil.hip.SHSU.2016.064.2016.08.31.day7,summer,2016.064,166.3888889,active,STAFS,temperate,7,test,test,test,test,test,test,test,test,test,test,1.7996824025703049,6.436425575530089,3.8630743434251036,2.9672886057502197
soil.hip.SHSU.2016.064.2016.09.05.day12,summer,2016.064,306.9444444,advanced,STAFS,temperate,12,train,train,train,train,train,train,train,train,train,train,1.705854681257799,7.591187237432029,7.242391713286275,2.1737655069542106
soil.hip.SHSU.2016.064.2016.09.03.day10,summer,2016.064,250.2777778,advanced,STAFS,temperate,10,train,train,train,train,train,train,train,train,train,train,0.7300931205625343,6.79019424004488,8.483029310253219,3.3069130489108387
soil.hip.SHSU.2016.064.2016.09.04.day11,summer,2016.064,278.0555556,advanced,STAFS,temperate,11,train,train,train,train,train,train,train,train,train,train,1.4323942167761015,5.661175476151426,7.804329164053522,3.3754878771402392
soil.hip.SHSU.2016.064.2016.08.27.day3,summer,2016.064,55.27777778,active,STAFS,temperate,3,test,test,test,test,test,test,test,test,test,test,2.001549977819815,0.20652563889075015,2.048669883013082,5.92331647496169
soil.hip.SHSU.2016.064.2016.08.26.day2,summer,2016.064,27.5,early,STAFS,temperate,2,train,train,train,train,train,train,train,train,train,train,1.8899305736840617,-3.7679751596865207,5.364833098382296,2.779005067828482
soil.hip.SHSU.2016.064.2016.09.07.day14,summer,2016.064,364.1666667,advanced,STAFS,temperate,14,train,train,train,train,train,train,train,train,train,train,2.119932540301349,5.009112382320004,8.525790363830893,2.2859685143317465
soil.hip.SHSU.2016.067.2016.10.05.day20,summer,2016.067,486.1,advanced,STAFS,temperate,20,test,test,test,test,test,test,test,test,test,test,2.0949480509695437,10.569811126029002,8.893065372963255,2.241925934385698
soil.hip.SHSU.2016.067.2016.09.21.day6,summer,2016.067,146.15,active,STAFS,temperate,6,train,train,train,train,train,train,train,train,train,train,1.956906244159132,6.736394643273334,5.506532241006608,3.0798293757179307
soil.hip.SHSU.2016.067.2016.09.25.day10,summer,2016.067,256.45,advanced,STAFS,temperate,10,train,train,train,train,train,train,train,train,train,train,2.4578973663533024,7.014966691664554,3.0394434424959407,2.48284312832413
soil.hip.SHSU.2016.067.2016.09.29.day14,summer,2016.067,348.1,advanced,STAFS,temperate,14,train,train,train,train,train,train,train,train,train,train,1.335496306736733,7.831535324280432,7.220902258425208,1.9698079377974116
soil.hip.SHSU.2016.067.2016.09.22.day7,summer,2016.067,173.4,active,STAFS,temperate,7,test,test,test,test,test,test,test,test,test,test,2.1290607790861813,5.09806258474531,7.355849977693186,2.9606427295109663
soil.hip.SHSU.2016.067.2016.09.16.day1,summer,2016.067,0.0,initial,STAFS,temperate,1,train,train,train,train,train,train,train,train,train,train,1.0965877207300974,,8.044218238577248,3.9204632434042215
soil.hip.SHSU2016.067.2016.10.03.day18,summer,2016.067,432.5,advanced,STAFS,temperate,18,train,train,train,train,train,train,train,train,train,train,1.7067074880613067,10.229723944774806,7.223063677469791,2.3437685112963313
soil.hip.SHSU.2016.067.2016.09.23.day8,summer,2016.067,201.45,advanced,STAFS,temperate,8,train,train,train,train,train,train,train,train,train,train,1.8845082187848572,6.435362036689923,6.633837689025492,2.9165232448396257
soil.hip.SHSU.2016.067.2016.09.18.day3,summer,2016.067,58.9,active,STAFS,temperate,3,train,train,train,train,train,train,train,train,train,train,1.3243776333773187,-0.5504238039091653,2.8743714165497236,2.8262424537156434
soil.hip.SHSU.2016.067.2016.09.17.day2,summer,2016.067,29.2,early,STAFS,temperate,2,train,train,train,train,train,train,train,train,train,train,2.0429091847007683,2.426468190611182,6.1640163123061305,3.4346065757024133
soil.hip.SHSU.2016.067.2016.09.26.day11,summer,2016.067,280.6,advanced,STAFS,temperate,11,train,train,train,train,train,train,train,train,train,train,2.634672759320557,9.16131415637127,,2.3318769366410104
soil.hip.SHSU.2016.067.2016.09.20.day5,summer,2016.067,118.95,active,STAFS,temperate,5,train,train,train,train,train,train,train,train,train,train,,1.2433354422276945,4.0064458737279365,3.133282341637122
soil.hip.SHSU.2016.067.2016.09.24.day9,summer,2016.067,229.8,advanced,STAFS,temperate,9,test,test,test,test,test,test,test,test,test,test,3.802825353167048,7.786589636475727,3.7506029771398577,3.078274720590416
soil.hip.SHSU.2016.072.2016.11.09.day6,fall,2016.072,100.6,active,STAFS,temperate,6,test,test,test,test,test,test,test,test,test,test,1.5287836053316894,-0.8125172609679945,3.640130483740725,5.23740098279316
soil.hip.SHSU.2016.072.2016.11.11.day8,fall,2016.072,135.35,active,STAFS,temperate,8,test,test,test,test,test,test,test,test,test,test,1.9045250187241596,0.19031505460560805,2.674559074221947,2.935461515282758
soil.hip.SHSU.2016.072.2016.11.10.day7,fall,2016.072,117.55,active,STAFS,temperate,7,train,train,train,train,train,train,train,train,train,train,1.9102071338611992,-0.36199374184646427,5.652769842633669,3.157511862334701
soil.hip.SHSU.2016.072.2016.11.20.day17,fall,2016.072,289.9,advanced,STAFS,temperate,17,train,train,train,train,train,train,train,train,train,train,1.5773825426040773,1.7570902630339216,7.903746265451808,1.8371497918953326
soil.hip.SHSU.2016.072.2016.11.07.day4,fall,2016.072,62.55,active,STAFS,temperate,4,train,train,train,train,train,train,train,train,train,train,1.729210835956584,0.9782004394004007,4.024320190979414,3.8729736635522674
soil.hip.SHSU.2016.072.2016.11.04.day1,fall,2016.072,0.0,initial,STAFS,temperate,1,test,test,test,test,test,test,test,test,test,test,1.1658530294315401,-1.3244631641475788,2.857146110267844,3.5160020204119737
soil.hip.SHSU.2016.072.2016.11.08.day5,fall,2016.072,82.0,active,STAFS,temperate,5,train,train,train,train,train,train,train,train,train,train,1.2767257034227661,0.34364735114285416,4.891284363267711,3.3470704273637506
soil.hip.SHSU.2016.072.2016.11.19.day16,fall,2016.072,281.0,advanced,STAFS,temperate,16,test,test,test,test,test,test,test,test,test,test,1.9641981291434103,10.115994486855012,8.393335304029868,2.7747349622407995
soil.hip.SHSU.2016.072.2016.11.21.day18,fall,2016.072,305.2,advanced,STAFS,temperate,18,test,test,test,test,test,test,test,test,test,test,1.873997457947775,1.820437757805653,8.278369244160054,1.7850078229791677
soil.hip.SHSU.206.072.2016.11.16.day13,fall,2016.072,230.7,advanced,STAFS,temperate,13,train,train,train,train,train,train,train,train,train,train,1.7630378829863673,3.1273542536170975,8.324478767769264,2.3344424752391886
soil.hip.SHSU.2016.072.2016.11.12.day9,fall,2016.072,154.0,active,STAFS,temperate,9,test,test,test,test,test,test,test,test,test,test,1.6831052807194151,-1.2906699991557389,3.1153818732268483,5.381952006628907
soil.hip.SHSU.2016.072.2016.11.05.day2,fall,2016.072,19.45,early,STAFS,temperate,2,train,train,train,train,train,train,train,train,train,train,1.6880166660986902,-4.924519782107405,1.3116034685183013,
soil.hip.SHSU.2016.072.2016.11.14.day11,fall,2016.072,189.05,active,STAFS,temperate,11,train,train,train,train,train,train,train,train,train,train,1.3346018810297746,0.8639280422613709,6.201357429480492,4.09574755579629
soil.hip.SHSU.2016.072.2016.11.13.day10,fall,2016.072,170.4,active,STAFS,temperate,10,train,train,train,train,train,train,train,train,train,train,1.306842025623995,2.9404690594795078,6.178713967266624,3.4719350295844533
soil.hip.SHSU.2016.072.2016.11.23.day20,fall,2016.072,342.45,advanced,STAFS,temperate,20,train,train,train,train,train,train,train,train,train,train,3.11105947678168,7.678632600480064,6.801437469551691,2.1644574356626913
soil.hip.SHSU.2016.072.2016.11.06.day3,fall,2016.072,40.6,early,STAFS,temperate,3,train,train,train,train,train,train,train,train,train,train,1.3788963919091923,-1.0150980525059747,3.4968029969898273,4.880839690938187
soil.hip.SHSU.2016.072.2016.11.15.day12,fall,2016.072,209.6,advanced,STAFS,temperate,12,test,test,test,test,test,test,test,test,test,test,1.7103994305425037,4.29211908254874,2.3852262944916944,1.7902127439656486
soil.hip.SHSU.2016.076.2016.11.26.day5,fall,2016.076,63.6,active,STAFS,temperate,5,train,train,train,train,train,train,train,train,train,train,1.52612182599613,3.652063826974704,4.795806774159825,3.6854206451095473
soil.hip.SHSU.2016.076.2016.12.08.day17,fall,2016.076,210.25,advanced,STAFS,temperate,17,test,test,test,test,test,test,test,test,test,test,1.4751401146386147,1.5948663658889188,0.6975257725219279,3.615046122103709
soil.hip.SHSU.2016.076.2016.11.29.day8,fall,2016.076,116.1,active,STAFS,temperate,8,train,train,train,train,train,train,train,train,train,train,4.510729792750659,4.490215418441037,4.520907616745397,3.1352553574306707
soil.hip.SHSU.2016.076.2016.12.11.day20,fall,2016.076,236.4,advanced,STAFS,temperate,20,train,train,train,train,train,train,train,train,train,train,1.365178003175476,1.948593876615111,1.742607541879254,3.9608868492444955
soil.hip.SHSU.2016.076.2016.12.06.day15,fall,2016.076,190.5,active,STAFS,temperate,15,train,train,train,train,train,train,train,train,train,train,2.7048944537616055,2.67693133006897,0.5604654862711342,3.7655329775814135
soil.hip.SHSU.2016.076.2016.12.10.day19,fall,2016.076,219.45,advanced,STAFS,temperate,19,train,train,train,train,train,train,train,train,train,train,1.8236641910140854,1.6054373162354247,2.3127669892557563,4.325278126423607
soil.hip.SHSU.2016.076.2016.12.07.day16,fall,2016.076,203.0,advanced,STAFS,temperate,16,train,train,train,train,train,train,train,train,train,train,1.6746322578211732,1.5987491132316585,1.3581466334358652,3.890071240145234
soil.hip.SHSU.2016.076.2016.11.25.day4,fall,2016.076,47.5,early,STAFS,temperate,4,train,train,train,train,train,train,train,train,train,train,1.1782022413570932,3.7593289974974047,6.788321843703682,3.943723010533034
soil.hip.SHSU.2016.076.2016.11.22.day1,fall,2016.076,0.0,initial,STAFS,temperate,1,test,test,test,test,test,test,test,test,test,test,2.337542816842685,,3.74376143420249,
soil.hip.SHSU.2016.076.2016.11.27.day6,fall,2016.076,80.3,active,STAFS,temperate,6,train,train,train,train,train,train,train,train,train,train,1.6142892241695268,4.627124286831932,4.400416523256945,3.36143713474398
soil.hip.SHSU.2016.076.2016.11.30.day9,fall,2016.076,127.45,active,STAFS,temperate,9,train,train,train,train,train,train,train,train,train,train,1.679042401947763,2.3224900952162155,4.210481061989248,5.950748205548678
soil.hip.SHSU.2016.076.2016.11.28.day7,fall,2016.076,99.45,active,STAFS,temperate,7,test,test,test,test,test,test,test,test,test,test,1.8359010361684582,3.6950706525298305,2.2973884552965185,3.605960308152852
soil.hip.SHSU.2016.076.2016.12.01.day10,fall,2016.076,137.75,active,STAFS,temperate,10,train,train,train,train,train,train,train,train,train,train,1.254494574717457,3.138240135202148,2.527353476110404,3.7854157688597514
soil.hip.SHSU.2016.076.2016.12.12.day21,fall,2016.076,254.5,advanced,STAFS,temperate,21,train,train,train,train,train,train,train,train,train,train,1.4448280889706009,1.839521114928374,6.76965674337532,4.645915038008258
soil.hip.SHSU.2016.076.2016.12.03.day12,fall,2016.076,159.15,active,STAFS,temperate,12,train,train,train,train,train,train,train,train,train,train,2.5195449429572374,3.240508408012995,3.303176901974984,5.481417488900594
soil.hip.SHSU.2016.076.2016.12.05.day14,fall,2016.076,178.6,active,STAFS,temperate,14,train,train,train,train,train,train,train,train,train,train,1.8430938775224206,3.557512502797275,0.2518549714485925,3.9849489018984596
soil.hip.SHSU.2016.076.2016.12.04.day13,fall,2016.076,169.15,active,STAFS,temperate,13,train,train,train,train,train,train,train,train,train,train,2.069431229385131,3.9589948575304286,2.765693275446969,3.501312319961179
soil.hip.SHSU.2016.076.2016.12.09.day18,fall,2016.076,213.9,advanced,STAFS,temperate,18,train,train,train,train,train,train,train,train,train,train,1.2705123393628206,1.3754413696085503,0.24599322900001752,4.715793330739988
soil.hip.SHSU.2016.076.2016.12.02.day11,fall,2016.076,149.4,active,STAFS,temperate,11,train,train,train,train,train,train,train,train,train,train,1.2604310046975495,2.7649989758327056,2.807845301540606,4.024830571076372
soil.hip.SHSU.2016.076.2016.11.23.day2,fall,2016.076,15.55,early,STAFS,temperate,2,train,train,train,train,train,train,train,train,train,train,1.975958076566883,4.934107479078888,7.77038117775284,2.219002969017211
soil.hip.SHSU.2017.043.2017.11.30.day1,winter,2017.043,0.0,initial,STAFS,temperate,1,test,test,test,test,test,test,test,test,test,test,2.5547308361055165,,2.926739402067039,4.056996318623607
soil.hip.SHSU.2017.043.2017.12.16.day17,winter,2017.043,180.3,active,STAFS,temperate,17,train,train,train,train,train,train,train,train,train,train,0.016615746034604584,0.30351187677272407,5.133590118155034,2.732233554323972
soil.hip.SHSU.2017.043.2017.12.19.day20,winter,2017.043,225.85,advanced,STAFS,temperate,20,train,train,train,train,train,train,train,train,train,train,1.3809617522927127,2.236290835414975,1.5870743163472412,3.9287099895478015
soil.hip.SHSU.2017.043.2017.12.01.day2,winter,2017.043,14.75,early,STAFS,temperate,2,train,train,train,train,train,train,train,train,train,train,1.2186975129194622,,,1.6444371919492236
soil.hip.SHSU.2017.043.2017.12.12.day13,winter,2017.043,143.4,active,STAFS,temperate,13,train,train,train,train,train,train,train,train,train,train,0.6528569071645727,-0.21339755991790366,3.236395867288364,3.053629490768561
soil.hip.SHSU.2017.043.2017.12.08.day9,winter,2017.043,103.65,active,STAFS,temperate,9,train,train,train,train,train,train,train,train,train,train,0.611127926697792,1.4626262123265796,6.814433121750764,3.478487516325881
soil.hip.SHSU.2017.043.2017.12.02.day3,winter,2017.043,31.95,early,STAFS,temperate,3,train,train,train,train,train,train,train,train,train,train,1.344051773797899,2.839357279407948,4.750712491278749,2.739104477918053
soil.hip.SHSU.2017.043.2017.12.05.day6,winter,2017.043,88.6,active,STAFS,temperate,6,train,train,train,train,train,train,train,train,train,train,1.1288003796159156,-0.4693854412172769,8.35772841676521,3.542385834524857
soil.hip.SHSU.2017.043.2017.12.07.day8,winter,2017.043,100.55,active,STAFS,temperate,8,train,train,train,train,train,train,train,train,train,train,1.1687229722100376,-3.4810439394419186,,3.2428786123573246
soil.hip.SHSU.2017.043.2017.12.14.day15,winter,2017.043,162.3,active,STAFS,temperate,15,train,train,train,train,train,train,train,train,train,train,0.44066390960885293,3.956312096585865,2.5064674088945784,3.8283602355152833
soil.hip.SHSU.2017.043.2017.12.15.day16,winter,2017.043,172.55,active,STAFS,temperate,16,train,train,train,train,train,train,train,train,train,train,0.7841624612777434,3.1978677172703422,5.705184999430287,4.313532295750085
soil.hip.SHSU.2017.043.2017.12.18.day19,winter,2017.043,205.0,advanced,STAFS,temperate,19,train,train,train,train,train,train,train,train,train,train,1.4736314190444375,0.8131076517020137,-1.0091844787668514,3.9508889418361814
soil.hip.SHSU.2017.043.2017.12.09.day10,winter,2017.043,111.45,active,STAFS,temperate,10,train,train,train,train,train,train,train,train,train,train,1.5033362154686678,-0.9716525090094619,,4.207191318380643
soil.hip.SHSU.2016.007.2016.05.04.day20,spring,shsu.2016.007,428.6111111,advanced,STAFS,temperate,20,test,test,test,test,test,test,test,test,test,test,2.6081693026697668,3.364859439026687,,2.616474761811964
soil.hip.SHSU.2016.007.2016.04.28.day14,spring,shsu.2016.007,296.3888889,advanced,STAFS,temperate,14,train,train,train,train,train,train,train,train,train,train,0.23060485646097106,7.215960464335341,,3.2308540277062647
soil.hip.SHSU.2016.007.2016.04.21.day7,spring,shsu.2016.007,132.7777778,active,STAFS,temperate,7,train,train,train,train,train,train,train,train,train,train,0.42423112685204245,9.03672776562997,0.9343092373768331,3.8618551430789543
soil.hip.SHSU.2016.007.2016.04.18.day4,spring,shsu.2016.007,67.5,active,STAFS,temperate,4,train,train,train,train,train,train,train,train,train,train,1.9128623816635457,3.6019295748022255,0.2623642644674913,3.8272978350355107
soil.hip.SHSU.2016.007.2016.04.22.day8,spring,shsu.2016.007,153.8888889,active,STAFS,temperate,8,train,train,train,train,train,train,train,train,train,train,1.6551840342892756,7.928840226105128,,3.367470419945038
soil.hip.SHSU.2016.007.2016.04.23.day9,spring,shsu.2016.007,174.4444445,active,STAFS,temperate,9,train,train,train,train,train,train,train,train,train,train,1.3802769785390296,6.721094043630228,,4.070487201928112
soil.hip.SHSU.2016.007.2016.04.15.day1,spring,shsu.2016.007,0.0,initial,STAFS,temperate,1,train,train,train,train,train,train,train,train,train,train,1.9916450266346892,-4.422950630238621,-1.538210403145733,5.268768045880535
soil.hip.SHSU.2016.007.2016.05.01.day17,spring,shsu.2016.007,373.6111111,advanced,STAFS,temperate,17,test,test,test,test,test,test,test,test,test,test,2.6454340904338682,6.480098550402117,,2.2995649876424444
soil.hip.SHSU.2016.007.2016.04.30.day16,spring,shsu.2016.007,350.0,advanced,STAFS,temperate,16,test,test,test,test,test,test,test,test,test,test,4.2877956287336065,7.6244480154888405,,3.422897361111395
soil.hip.SHSU.2016.007.2016.04.26.day12,spring,shsu.2016.007,247.2222222,advanced,STAFS,temperate,12,train,train,train,train,train,train,train,train,train,train,0.3493047282419557,5.52947182890601,,2.9041759916695744
soil.hip.SHSU.2016.007.2016.05.03.day19,spring,shsu.2016.007,409.1666667,advanced,STAFS,temperate,19,test,test,test,test,test,test,test,test,test,test,4.253623370369203,7.488371608682182,,2.022177602247491
soil.hip.SHSU.2016.007.2016.04.17.day3,spring,shsu.2016.007,45.83333333,early,STAFS,temperate,3,train,train,train,train,train,train,train,train,train,train,0.08494226751432521,-2.7654994003182995,-0.2795848622191617,5.057765605322004
soil.hip.SHSU.2016.011.2016.04.24.day10,spring,shsu.2016.011,194.7222222,active,STAFS,temperate,10,test,test,test,test,test,test,test,test,test,test,1.4948822826967803,6.484807047571914,,4.151568019210982
soil.hip.SHSU.2016.011.2016.04.17.day3,spring,shsu.2016.011,45.83333333,early,STAFS,temperate,3,train,train,train,train,train,train,train,train,train,train,-0.23152761708936964,0.8808736196501785,,3.5965853130072762
soil.hip.SHSU.2016.011.2016.04.22.day8,spring,shsu.2016.011,153.8888889,active,STAFS,temperate,8,train,train,train,train,train,train,train,train,train,train,1.519768865155397,8.076464017151704,,3.9862570858047253
soil.hip.SHSU.2016.011.2016.04.26.day12,spring,shsu.2016.011,247.2222222,advanced,STAFS,temperate,12,train,train,train,train,train,train,train,train,train,train,2.7480265375637547,7.258150508837488,,2.606170811294862
soil.hip.SHSU.2016.011.2016.04.20.day6,spring,shsu.2016.011,111.6666667,active,STAFS,temperate,6,train,train,train,train,train,train,train,train,train,train,0.6641511771636672,7.314107757396022,,4.197347721259138
soil.hip.SHSU.2016.011.2016.05.01.day17,spring,shsu.2016.011,373.6111111,advanced,STAFS,temperate,17,test,test,test,test,test,test,test,test,test,test,3.7768610137900236,8.195866562359836,,1.9926176227661383
soil.hip.SHSU.2016.011.2016.04.25.day11,spring,shsu.2016.011,220.5555556,advanced,STAFS,temperate,11,train,train,train,train,train,train,train,train,train,train,,6.997311657535031,,2.4856368790144776
soil.hip.SHSU.2016.011.2016.04.18.day4,spring,shsu.2016.011,67.5,active,STAFS,temperate,4,train,train,train,train,train,train,train,train,train,train,0.5818578627961806,4.19125643861796,0.8803587226480918,3.849336318425723
soil.hip.SHSU.2016.011.2016.04.28.day14,spring,shsu.2016.011,296.3888889,advanced,STAFS,temperate,14,test,test,test,test,test,test,test,test,test,test,0.662340277543322,8.772410228957298,,1.8634500752470071
soil.hip.SHSU.2016.011.2016.05.05.day21,spring,shsu.2016.011,449.1666667,advanced,STAFS,temperate,21,train,train,train,train,train,train,train,train,train,train,2.004305455448259,6.229754080694519,,2.9705067055646737
soil.hip.SHSU.2016.011.2016.04.19.day5,spring,shsu.2016.011,90.55555556,active,STAFS,temperate,5,test,test,test,test,test,test,test,test,test,test,3.290816431475834,6.573815564523142,,3.8385842493605224
soil.hip.SHSU.2016.011.2016.04.27.day13,spring,shsu.2016.011,271.1111111,advanced,STAFS,temperate,13,test,test,test,test,test,test,test,test,test,test,3.048635022659944,7.6065179192547285,,3.4390030584694715
soil.hip.SHSU.2016.011.2016.05.02.day18,spring,shsu.2016.011,391.6666667,advanced,STAFS,temperate,18,train,train,train,train,train,train,train,train,train,train,2.446256638332583,7.785621553461233,,1.7009482595618417
soil.hip.SHSU.2016.011.2016.04.15.day1,spring,shsu.2016.011,0.0,initial,STAFS,temperate,1,train,train,train,train,train,train,train,train,train,train,1.8656895289925348,-6.382894300330073,-0.8195779516348916,3.8813118819122714
soil.hip.SHSU.2016.011.2016.04.21.day7,spring,shsu.2016.011,132.7777778,active,STAFS,temperate,7,train,train,train,train,train,train,train,train,train,train,0.10528471411866747,7.289275621168309,,3.8540089600641245
soil.hip.SHSU.2016.011.2016.04.30.day16,spring,shsu.2016.011,350.0,advanced,STAFS,temperate,16,train,train,train,train,train,train,train,train,train,train,1.8988178143410934,6.17227665401239,,2.5181963147151
soil.hip.SHSU.2016.011.2016.05.03.day19,spring,shsu.2016.011,409.1666667,advanced,STAFS,temperate,19,train,train,train,train,train,train,train,train,train,train,1.3206850067631581,7.97699851361595,,2.767914996474622
soil.hip.SHSU.2016.024.2016.04.30.day16,spring,shsu.2016.024,350.0,advanced,STAFS,temperate,16,train,train,train,train,train,train,train,train,train,train,2.395011252569857,3.308006127942348,,6.771231837902902
soil.hip.SHSU.2016.024.2016.04.23.day9,spring,shsu.2016.024,174.4444445,active,STAFS,temperate,9,train,train,train,train,train,train,train,train,train,train,1.9164377818806884,5.3701399175999756,5.555749991340878,3.039920596390669
soil.hip.SHSU.2016.024.2016.04.27.day13,spring,shsu.2016.024,271.1111111,advanced,STAFS,temperate,13,train,train,train,train,train,train,train,train,train,train,3.027586570304125,7.244359817905637,3.4167618982032666,1.6513944889342822
soil.hip.SHSU.2016.024.2016.04.25.day11,spring,shsu.2016.024,220.5555556,advanced,STAFS,temperate,11,train,train,train,train,train,train,train,train,train,train,3.582742788065014,5.710747160343531,,2.8050893690340315
soil.hip.SHSU.2016.024.2016.04.29.day15,spring,shsu.2016.024,324.4444445,advanced,STAFS,temperate,15,train,train,train,train,train,train,train,train,train,train,3.4018577169491646,5.072485561151439,,2.326053892721278
soil.hip.SHSU.2016.024.2016.05.01.day17,spring,shsu.2016.024,373.6111111,advanced,STAFS,temperate,17,train,train,train,train,train,train,train,train,train,train,2.5098854662438708,5.341796184465716,,2.8901984191461354
soil.hip.SHSU.2016.024.2016.04.19.day5,spring,shsu.2016.024,90.55555556,active,STAFS,temperate,5,train,train,train,train,train,train,train,train,train,train,4.500632872045729,5.694330762279796,,3.734275515087596
soil.hip.SHSU.2016.024.2016.04.18.day4,spring,shsu.2016.024,67.5,active,STAFS,temperate,4,train,train,train,train,train,train,train,train,train,train,0.3884187958894145,3.8942894014151612,2.079441541679836,2.8883195853431767
soil.hip.SHSU.2016.024.2016.04.17.day3,spring,shsu.2016.024,45.83333333,early,STAFS,temperate,3,test,test,test,test,test,test,test,test,test,test,1.8348484276018837,-0.6681653852705427,0.5596157879354227,6.006776057881877
soil.hip.SHSU.2016.024.2016.04.15.day1,spring,shsu.2016.024,0.0,initial,STAFS,temperate,1,train,train,train,train,train,train,train,train,train,train,0.1682414986996612,-2.568895234820915,1.4469189829363254,4.060023488772341
soil.hip.SHSU.2016.024.2016.05.03.day19,spring,shsu.2016.024,409.1666667,advanced,STAFS,temperate,19,train,train,train,train,train,train,train,train,train,train,1.3592581471705945,8.285111395354889,,2.1059483232127745
soil.hip.SHSU.2016.024.2016.05.04.day20,spring,shsu.2016.024,428.6111111,advanced,STAFS,temperate,20,train,train,train,train,train,train,train,train,train,train,2.00064338491139,7.060175692852301,,2.0322305401582437
soil.hip.SHSU.2016.024.2016.05.02.day18,spring,shsu.2016.024,391.6666667,advanced,STAFS,temperate,18,train,train,train,train,train,train,train,train,train,train,1.8930889290924782,5.267885856741068,,2.4800436160806223
soil.hip.SHSU.2016.024.2016.04.20.day6,spring,shsu.2016.024,111.6666667,active,STAFS,temperate,6,train,train,train,train,train,train,train,train,train,train,2.5201002437616715,7.43778204926458,0.8938178760220965,3.080242777748218
soil.hip.SHSU.2016.024.2016.04.21.day7,spring,shsu.2016.024,132.7777778,active,STAFS,temperate,7,train,train,train,train,train,train,train,train,train,train,2.2153283435147024,7.395414943217023,0.40546510810816416,3.0284196183054917
