sample_name,season,subjects,add_0c,add_0c_group,facility,climate,timepoint,traintest_0,traintest_1,traintest_2,traintest_3,traintest_4,traintest_5,traintest_6,traintest_7,traintest_8,traintest_9,metabolite_logratio,mag_logratio,18S_logratio,gene_module_logratio
soil.hip.SHSU.2016.064.2016.09.09.day16,summer,2016.064,422.2222222,advanced,STAFS,temperate,16,test,test,test,test,test,test,test,test,test,test,1.1439008347185453,6.061989579028611,3.0640238324931026,3.022526347846581
soil.hip.SHSU.2016.064.2016.09.06.day13,summer,2016.064,335.5555556,advanced,STAFS,temperate,13,train,train,train,train,train,train,train,train,train,train,0.5135945022563178,3.8790398299208686,3.7024449713386183,3.2578685966464676
soil.hip.SHSU.2016.064.2016.09.08.day15,summer,2016.064,393.6111111,advanced,STAFS,temperate,15,train,train,train,train,train,train,train,train,train,train,0.45277545203573233,9.62224464776747,3.947935589547642,3.133475138617377
soil.hip.SHSU.2016.064.2016.09.01.day8,summer,2016.064,195.5555556,active,STAFS,temperate,8,train,train,train,train,train,train,train,train,train,train,1.7436382511970354,10.82917311328276,6.216265386454039,2.326342066179043
soil.hip.SHSU.2016.064.2016.08.28.day4,summer,2016.064,82.22222222,active,STAFS,temperate,4,train,train,train,train,train,train,train,train,train,train,0.40755558369283484,6.43868815245016,1.8815012629951804,2.260238983712301
soil.hip.SHSU.2016.064.2016.09.11.day18,summer,2016.064,476.1111111,advanced,STAFS,temperate,18,test,test,test,test,test,test,test,test,test,test,1.3383467198880457,3.0844655143530346,2.2886188497787945,2.174464247709335
soil.hip.SHSU.2016.064.2016.09.12.day19,summer,2016.064,503.3333333,advanced,STAFS,temperate,19,train,train,train,train,train,train,train,train,train,train,0.34762573159532906,5.6273649762267315,3.5463356204581427,2.8057433432374594
soil.hip.SHSU.2016.064.2016.09.10.day17,summer,2016.064,449.4444444,advanced,STAFS,temperate,17,test,test,test,test,test,test,test,test,test,test,0.30971673294980384,2.919762491035594,2.1713119079244407,3.333707436276634
soil.hip.SHSU.2016.064.2016.09.02.day9,summer,2016.064,223.0555556,advanced,STAFS,temperate,9,train,train,train,train,train,train,train,train,train,train,0.34823550838235384,7.781618326461372,5.696692409926066,2.9144082940372176
soil.hip.SHSU.2016.064.2016.08.25.day1,summer,2016.064,0.0,initial,STAFS,temperate,1,test,test,test,test,test,test,test,test,test,test,0.3760662599743245,-3.8332493976950195,-0.014063744437521564,1.1384997063465407
soil.hip.SHSU.2016.064.2016.08.31.day7,summer,2016.064,166.3888889,active,STAFS,temperate,7,test,test,test,test,test,test,test,test,test,test,0.38989735116352975,6.741193615933589,4.245632998117992,2.7092938686789356
soil.hip.SHSU.2016.064.2016.09.05.day12,summer,2016.064,306.9444444,advanced,STAFS,temperate,12,train,train,train,train,train,train,train,train,train,train,0.6389397322650119,7.765846526849011,5.483891052321713,1.8835701283172819
soil.hip.SHSU.2016.064.2016.09.03.day10,summer,2016.064,250.2777778,advanced,STAFS,temperate,10,train,train,train,train,train,train,train,train,train,train,0.25804354380327865,7.089165744073556,4.98766321284165,3.0028234426969975
soil.hip.SHSU.2016.064.2016.09.04.day11,summer,2016.064,278.0555556,advanced,STAFS,temperate,11,train,train,train,train,train,train,train,train,train,train,0.3682235977346018,6.160071970898111,5.811197573025748,3.042371868631098
soil.hip.SHSU.2016.064.2016.08.27.day3,summer,2016.064,55.27777778,active,STAFS,temperate,3,test,test,test,test,test,test,test,test,test,test,0.6128620665002682,0.6340862910111422,-1.5328375489515365,2.9635730153727033
soil.hip.SHSU.2016.064.2016.08.26.day2,summer,2016.064,27.5,early,STAFS,temperate,2,train,train,train,train,train,train,train,train,train,train,1.7887060822952137,-3.224036979996157,0.47677643559974925,0.7955993967936905
soil.hip.SHSU.2016.064.2016.09.07.day14,summer,2016.064,364.1666667,advanced,STAFS,temperate,14,train,train,train,train,train,train,train,train,train,train,1.0095669112122412,5.005054993815325,5.197757839321504,1.9948243391088845
soil.hip.SHSU.2016.067.2016.10.05.day20,summer,2016.067,486.1,advanced,STAFS,temperate,20,test,test,test,test,test,test,test,test,test,test,0.5633633631108577,10.555495967028168,5.616701198053143,2.0371184889444187
soil.hip.SHSU.2016.067.2016.09.21.day6,summer,2016.067,146.15,active,STAFS,temperate,6,train,train,train,train,train,train,train,train,train,train,1.8651066702791947,6.4877601976014265,2.0531873498099014,2.101403931326601
soil.hip.SHSU.2016.067.2016.09.25.day10,summer,2016.067,256.45,advanced,STAFS,temperate,10,train,train,train,train,train,train,train,train,train,train,1.5051750139340836,6.904752374854785,2.945434569487869,2.00947055751596
soil.hip.SHSU.2016.067.2016.09.29.day14,summer,2016.067,348.1,advanced,STAFS,temperate,14,train,train,train,train,train,train,train,train,train,train,0.47938894153361744,8.148294494154797,4.624836711850174,1.7534278362679308
soil.hip.SHSU.2016.067.2016.09.22.day7,summer,2016.067,173.4,active,STAFS,temperate,7,test,test,test,test,test,test,test,test,test,test,2.2875664419436585,4.705048734223265,1.278477241737459,1.693985863763749
soil.hip.SHSU.2016.067.2016.09.16.day1,summer,2016.067,0.0,initial,STAFS,temperate,1,train,train,train,train,train,train,train,train,train,train,0.27581678607668003,,2.0770283598440944,0.8097990908894808
soil.hip.SHSU2016.067.2016.10.03.day18,summer,2016.067,432.5,advanced,STAFS,temperate,18,train,train,train,train,train,train,train,train,train,train,0.774900702504155,10.300108169582646,5.7741488280053686,2.139857076290241
soil.hip.SHSU.2016.067.2016.09.23.day8,summer,2016.067,201.45,advanced,STAFS,temperate,8,train,train,train,train,train,train,train,train,train,train,1.4513440869976542,6.469249432621182,0.06672883657376971,1.8145597493294918
soil.hip.SHSU.2016.067.2016.09.18.day3,summer,2016.067,58.9,active,STAFS,temperate,3,train,train,train,train,train,train,train,train,train,train,0.5229908235759257,-0.4641937100951754,-0.3835823968586567,-0.30654356981290753
soil.hip.SHSU.2016.067.2016.09.17.day2,summer,2016.067,29.2,early,STAFS,temperate,2,train,train,train,train,train,train,train,train,train,train,1.563312789338859,2.541483047990475,1.118824077316619,0.666481470998951
soil.hip.SHSU.2016.067.2016.09.26.day11,summer,2016.067,280.6,advanced,STAFS,temperate,11,train,train,train,train,train,train,train,train,train,train,1.6367306447465868,9.052881152916544,0.8763501829817057,2.105136874270217
soil.hip.SHSU.2016.067.2016.09.20.day5,summer,2016.067,118.95,active,STAFS,temperate,5,train,train,train,train,train,train,train,train,train,train,1.9952198344165506,1.4302511371526005,2.22718410636738,0.7461883172678938
soil.hip.SHSU.2016.067.2016.09.24.day9,summer,2016.067,229.8,advanced,STAFS,temperate,9,test,test,test,test,test,test,test,test,test,test,1.845950654502909,7.549017946359811,2.706114027443542,2.3492798067308565
soil.hip.SHSU.2016.072.2016.11.09.day6,fall,2016.072,100.6,active,STAFS,temperate,6,test,test,test,test,test,test,test,test,test,test,0.4277584732448698,0.4689472817127758,-0.2620856524130293,1.4016704574434176
soil.hip.SHSU.2016.072.2016.11.11.day8,fall,2016.072,135.35,active,STAFS,temperate,8,test,test,test,test,test,test,test,test,test,test,0.9040681244423574,0.5845899611491046,-0.04077600587944019,2.1392300711366916
soil.hip.SHSU.2016.072.2016.11.10.day7,fall,2016.072,117.55,active,STAFS,temperate,7,train,train,train,train,train,train,train,train,train,train,0.8231099821559358,0.16677216684514384,-0.46657126463158605,1.279594090141388
soil.hip.SHSU.2016.072.2016.11.20.day17,fall,2016.072,289.9,advanced,STAFS,temperate,17,train,train,train,train,train,train,train,train,train,train,0.430706242602243,2.0600481580927816,2.514802941057205,1.2993807805604947
soil.hip.SHSU.2016.072.2016.11.07.day4,fall,2016.072,62.55,active,STAFS,temperate,4,train,train,train,train,train,train,train,train,train,train,0.5132262996122616,1.4077178710212461,0.2503922360572961,1.2100793967919783
soil.hip.SHSU.2016.072.2016.11.04.day1,fall,2016.072,0.0,initial,STAFS,temperate,1,test,test,test,test,test,test,test,test,test,test,0.662023210373329,-1.8052354587231703,0.07503742663089596,1.264379652215303
soil.hip.SHSU.2016.072.2016.11.08.day5,fall,2016.072,82.0,active,STAFS,temperate,5,train,train,train,train,train,train,train,train,train,train,0.5994393692267597,0.7731439184141253,1.3011430563354018,1.0759053238008018
soil.hip.SHSU.2016.072.2016.11.19.day16,fall,2016.072,281.0,advanced,STAFS,temperate,16,test,test,test,test,test,test,test,test,test,test,0.7389889812207322,9.536311364806814,5.688539471034237,2.4871618674641844
soil.hip.SHSU.2016.072.2016.11.21.day18,fall,2016.072,305.2,advanced,STAFS,temperate,18,test,test,test,test,test,test,test,test,test,test,0.4719881262221879,1.1476535963194614,1.5131615043982514,1.1929098814208485
soil.hip.SHSU.206.072.2016.11.16.day13,fall,2016.072,230.7,advanced,STAFS,temperate,13,train,train,train,train,train,train,train,train,train,train,1.0169239328346045,3.083795056021275,3.107957799120028,1.5072097457215134
soil.hip.SHSU.2016.072.2016.11.12.day9,fall,2016.072,154.0,active,STAFS,temperate,9,test,test,test,test,test,test,test,test,test,test,0.6850884174038328,-0.36705560369000345,1.7552006321348035,1.2092879810093962
soil.hip.SHSU.2016.072.2016.11.05.day2,fall,2016.072,19.45,early,STAFS,temperate,2,train,train,train,train,train,train,train,train,train,train,0.7020581491021076,-5.497610895271377,2.0414515149159023,2.470060428863543
soil.hip.SHSU.2016.072.2016.11.14.day11,fall,2016.072,189.05,active,STAFS,temperate,11,train,train,train,train,train,train,train,train,train,train,0.3740570101559211,0.6538675258499325,-0.03556312766852088,1.4565298983242485
soil.hip.SHSU.2016.072.2016.11.13.day10,fall,2016.072,170.4,active,STAFS,temperate,10,train,train,train,train,train,train,train,train,train,train,0.484711733505236,3.034522060266589,0.9671506952695808,1.542181676659582
soil.hip.SHSU.2016.072.2016.11.23.day20,fall,2016.072,342.45,advanced,STAFS,temperate,20,train,train,train,train,train,train,train,train,train,train,1.666090890239392,7.333189835862,4.654361798278163,1.876105909511062
soil.hip.SHSU.2016.072.2016.11.06.day3,fall,2016.072,40.6,early,STAFS,temperate,3,train,train,train,train,train,train,train,train,train,train,0.4411340741917691,-1.8698712957127253,-0.7615196609587525,2.4230420580168524
soil.hip.SHSU.2016.072.2016.11.15.day12,fall,2016.072,209.6,advanced,STAFS,temperate,12,test,test,test,test,test,test,test,test,test,test,0.8103757018871391,4.2669216929751475,1.910132611943471,1.2252720522617304
soil.hip.SHSU.2016.076.2016.11.26.day5,fall,2016.076,63.6,active,STAFS,temperate,5,train,train,train,train,train,train,train,train,train,train,0.5972012833283173,3.4927976507288108,1.3272285199969343,1.7629868676212643
soil.hip.SHSU.2016.076.2016.12.08.day17,fall,2016.076,210.25,advanced,STAFS,temperate,17,test,test,test,test,test,test,test,test,test,test,0.46155977054795727,1.8860876186089,0.41432112739442317,2.6695644663671407
soil.hip.SHSU.2016.076.2016.11.29.day8,fall,2016.076,116.1,active,STAFS,temperate,8,train,train,train,train,train,train,train,train,train,train,3.4071667225874798,4.479721810299597,1.1784057577339038,1.7382549143886967
soil.hip.SHSU.2016.076.2016.12.11.day20,fall,2016.076,236.4,advanced,STAFS,temperate,20,train,train,train,train,train,train,train,train,train,train,0.40710311856073567,1.931948626575842,1.012268626886998,3.0372464314780308
soil.hip.SHSU.2016.076.2016.12.06.day15,fall,2016.076,190.5,active,STAFS,temperate,15,train,train,train,train,train,train,train,train,train,train,1.4020700273911135,2.830353316692743,0.5222458101608254,2.4308738664266034
soil.hip.SHSU.2016.076.2016.12.10.day19,fall,2016.076,219.45,advanced,STAFS,temperate,19,train,train,train,train,train,train,train,train,train,train,0.8933278365004416,1.8999808279399568,1.0647050898722412,2.582294041707004
soil.hip.SHSU.2016.076.2016.12.07.day16,fall,2016.076,203.0,advanced,STAFS,temperate,16,train,train,train,train,train,train,train,train,train,train,0.6176141833442763,2.003685521073458,1.1010827968318733,2.5465954428438202
soil.hip.SHSU.2016.076.2016.11.25.day4,fall,2016.076,47.5,early,STAFS,temperate,4,train,train,train,train,train,train,train,train,train,train,0.4268874464995651,3.632654528574319,1.2362222743626106,1.989203818440897
soil.hip.SHSU.2016.076.2016.11.22.day1,fall,2016.076,0.0,initial,STAFS,temperate,1,test,test,test,test,test,test,test,test,test,test,1.2919689527523435,-1.8861640768818972,0.7516394629391066,1.5640195181330556
soil.hip.SHSU.2016.076.2016.11.27.day6,fall,2016.076,80.3,active,STAFS,temperate,6,train,train,train,train,train,train,train,train,train,train,0.32939686214021435,4.365031623419726,2.094082361260506,2.5275974070165486
soil.hip.SHSU.2016.076.2016.11.30.day9,fall,2016.076,127.45,active,STAFS,temperate,9,train,train,train,train,train,train,train,train,train,train,0.7358243818365349,2.0670326325564634,2.4931466094408528,2.0793580378581
soil.hip.SHSU.2016.076.2016.11.28.day7,fall,2016.076,99.45,active,STAFS,temperate,7,test,test,test,test,test,test,test,test,test,test,0.4662894376382223,3.488508099760171,0.622446957820717,1.8204232627746908
soil.hip.SHSU.2016.076.2016.12.01.day10,fall,2016.076,137.75,active,STAFS,temperate,10,train,train,train,train,train,train,train,train,train,train,0.3061164850209366,2.6548882953453,-0.3069040865147663,1.6612173655795983
soil.hip.SHSU.2016.076.2016.12.12.day21,fall,2016.076,254.5,advanced,STAFS,temperate,21,train,train,train,train,train,train,train,train,train,train,0.8896337648977308,2.318280122420102,3.1556683677841377,2.585130967234253
soil.hip.SHSU.2016.076.2016.12.03.day12,fall,2016.076,159.15,active,STAFS,temperate,12,train,train,train,train,train,train,train,train,train,train,0.7058591121267384,2.905740621328145,1.9462728489976318,4.080758736975382
soil.hip.SHSU.2016.076.2016.12.05.day14,fall,2016.076,178.6,active,STAFS,temperate,14,train,train,train,train,train,train,train,train,train,train,0.45583106974064513,3.3850181632731573,1.2341560001506036,2.477784712779181
soil.hip.SHSU.2016.076.2016.12.04.day13,fall,2016.076,169.15,active,STAFS,temperate,13,train,train,train,train,train,train,train,train,train,train,1.1214347821041155,3.5604215982026926,1.6290106824993789,2.556353404366961
soil.hip.SHSU.2016.076.2016.12.09.day18,fall,2016.076,213.9,advanced,STAFS,temperate,18,train,train,train,train,train,train,train,train,train,train,0.36479232597952915,1.8056475828435499,-0.349698619406853,2.531890258373327
soil.hip.SHSU.2016.076.2016.12.02.day11,fall,2016.076,149.4,active,STAFS,temperate,11,train,train,train,train,train,train,train,train,train,train,0.38456669552434697,2.6432995937856205,-0.2138350801271489,1.6774929485913317
soil.hip.SHSU.2016.076.2016.11.23.day2,fall,2016.076,15.55,early,STAFS,temperate,2,train,train,train,train,train,train,train,train,train,train,0.5007645210662233,4.60600177393245,2.676025158525313,1.5143124143481819
soil.hip.SHSU.2017.043.2017.11.30.day1,winter,2017.043,0.0,initial,STAFS,temperate,1,test,test,test,test,test,test,test,test,test,test,1.1621291450929654,-4.895664735164717,-3.173516968929393,2.250118950294099
soil.hip.SHSU.2017.043.2017.12.16.day17,winter,2017.043,180.3,active,STAFS,temperate,17,train,train,train,train,train,train,train,train,train,train,1.3584718441904453,0.4236073440600112,0.13852818990537585,1.2650920202018838
soil.hip.SHSU.2017.043.2017.12.19.day20,winter,2017.043,225.85,advanced,STAFS,temperate,20,train,train,train,train,train,train,train,train,train,train,0.4622286738580712,2.29441136643384,-1.3761550729921588,1.5057097815013307
soil.hip.SHSU.2017.043.2017.12.01.day2,winter,2017.043,14.75,early,STAFS,temperate,2,train,train,train,train,train,train,train,train,train,train,0.5592603738035482,-3.2516285243440946,-3.7330892519297887,0.868914872366628
soil.hip.SHSU.2017.043.2017.12.12.day13,winter,2017.043,143.4,active,STAFS,temperate,13,train,train,train,train,train,train,train,train,train,train,0.3748457842214368,-0.005486258635750474,-3.161598507350316,1.7068922919257297
soil.hip.SHSU.2017.043.2017.12.08.day9,winter,2017.043,103.65,active,STAFS,temperate,9,train,train,train,train,train,train,train,train,train,train,0.21629695087619538,1.7741811394719758,-2.344048803397925,1.889010736953554
soil.hip.SHSU.2017.043.2017.12.02.day3,winter,2017.043,31.95,early,STAFS,temperate,3,train,train,train,train,train,train,train,train,train,train,0.3742401736009171,3.203289015835985,-0.32832750361038343,1.375339267021257
soil.hip.SHSU.2017.043.2017.12.05.day6,winter,2017.043,88.6,active,STAFS,temperate,6,train,train,train,train,train,train,train,train,train,train,0.3846356550372718,1.0445535882672239,1.6218023593165416,1.8684558021536253
soil.hip.SHSU.2017.043.2017.12.07.day8,winter,2017.043,100.55,active,STAFS,temperate,8,train,train,train,train,train,train,train,train,train,train,0.37331217774397274,-2.997160669643061,-3.001928933890822,0.8601361884440077
soil.hip.SHSU.2017.043.2017.12.14.day15,winter,2017.043,162.3,active,STAFS,temperate,15,train,train,train,train,train,train,train,train,train,train,0.19424533951695722,3.933614248519028,-1.7324315209868413,1.4653389707918532
soil.hip.SHSU.2017.043.2017.12.15.day16,winter,2017.043,172.55,active,STAFS,temperate,16,train,train,train,train,train,train,train,train,train,train,0.359992651300276,3.3001013023706225,-1.2696766909374304,2.0617734014541895
soil.hip.SHSU.2017.043.2017.12.18.day19,winter,2017.043,205.0,advanced,STAFS,temperate,19,train,train,train,train,train,train,train,train,train,train,1.4287667580947776,0.8258855715754976,-1.395937637391695,1.28228456776508
soil.hip.SHSU.2017.043.2017.12.09.day10,winter,2017.043,111.45,active,STAFS,temperate,10,train,train,train,train,train,train,train,train,train,train,0.7333468052170353,-0.9250803898819724,-2.5594753452855095,1.3320742585819092
soil.hip.SHSU.2016.007.2016.05.04.day20,spring,shsu.2016.007,428.6111111,advanced,STAFS,temperate,20,test,test,test,test,test,test,test,test,test,test,0.8181274327500194,2.6861220265124466,-4.137164559405029,2.4864258886721577
soil.hip.SHSU.2016.007.2016.04.28.day14,spring,shsu.2016.007,296.3888889,advanced,STAFS,temperate,14,train,train,train,train,train,train,train,train,train,train,0.42819543638954727,7.338337120915457,,2.9078130796159245
soil.hip.SHSU.2016.007.2016.04.21.day7,spring,shsu.2016.007,132.7777778,active,STAFS,temperate,7,train,train,train,train,train,train,train,train,train,train,0.16686226500857337,9.187644253075595,-0.7786693539981075,3.4558518918859598
soil.hip.SHSU.2016.007.2016.04.18.day4,spring,shsu.2016.007,67.5,active,STAFS,temperate,4,train,train,train,train,train,train,train,train,train,train,0.2880348680927387,3.336346713374126,-1.2851982442485217,2.1690124307343215
soil.hip.SHSU.2016.007.2016.04.22.day8,spring,shsu.2016.007,153.8888889,active,STAFS,temperate,8,train,train,train,train,train,train,train,train,train,train,0.44171990836011865,7.475839269888625,,2.647118854061981
soil.hip.SHSU.2016.007.2016.04.23.day9,spring,shsu.2016.007,174.4444445,active,STAFS,temperate,9,train,train,train,train,train,train,train,train,train,train,0.26666955248908586,6.302421276515048,,3.4150242379273594
soil.hip.SHSU.2016.007.2016.04.15.day1,spring,shsu.2016.007,0.0,initial,STAFS,temperate,1,train,train,train,train,train,train,train,train,train,train,0.3846011292293756,-4.28492968508609,-4.570150691211069,1.0605405988563144
soil.hip.SHSU.2016.007.2016.05.01.day17,spring,shsu.2016.007,373.6111111,advanced,STAFS,temperate,17,test,test,test,test,test,test,test,test,test,test,1.7001456808994675,6.12142560269013,,2.142555077847735
soil.hip.SHSU.2016.007.2016.04.30.day16,spring,shsu.2016.007,350.0,advanced,STAFS,temperate,16,test,test,test,test,test,test,test,test,test,test,2.153441510105843,8.135749303831547,,3.073094262686922
soil.hip.SHSU.2016.007.2016.04.26.day12,spring,shsu.2016.007,247.2222222,advanced,STAFS,temperate,12,train,train,train,train,train,train,train,train,train,train,1.596223867010881,6.071257875119955,,2.4983828955278398
soil.hip.SHSU.2016.007.2016.05.03.day19,spring,shsu.2016.007,409.1666667,advanced,STAFS,temperate,19,test,test,test,test,test,test,test,test,test,test,1.5859537038819678,7.287277552269488,,1.828557835026074
soil.hip.SHSU.2016.007.2016.04.17.day3,spring,shsu.2016.007,45.83333333,early,STAFS,temperate,3,train,train,train,train,train,train,train,train,train,train,0.2361959777356315,-2.3907476834625525,-1.4022947024663317,1.927189742868002
soil.hip.SHSU.2016.011.2016.04.24.day10,spring,shsu.2016.011,194.7222222,active,STAFS,temperate,10,test,test,test,test,test,test,test,test,test,test,0.4184621755587692,6.693243381107642,,3.7857508766913064
soil.hip.SHSU.2016.011.2016.04.17.day3,spring,shsu.2016.011,45.83333333,early,STAFS,temperate,3,train,train,train,train,train,train,train,train,train,train,0.31294871588958095,0.8677097540329823,-0.2933478099874587,3.0370166420976084
soil.hip.SHSU.2016.011.2016.04.22.day8,spring,shsu.2016.011,153.8888889,active,STAFS,temperate,8,train,train,train,train,train,train,train,train,train,train,0.32793159524517357,7.905879427372404,,3.6366307724071065
soil.hip.SHSU.2016.011.2016.04.26.day12,spring,shsu.2016.011,247.2222222,advanced,STAFS,temperate,12,train,train,train,train,train,train,train,train,train,train,0.7301368059712026,7.285188744881299,,2.348467231206145
soil.hip.SHSU.2016.011.2016.04.20.day6,spring,shsu.2016.011,111.6666667,active,STAFS,temperate,6,train,train,train,train,train,train,train,train,train,train,0.17298631363033046,7.037628391828362,0.16430305129127643,3.9194461364044297
soil.hip.SHSU.2016.011.2016.05.01.day17,spring,shsu.2016.011,373.6111111,advanced,STAFS,temperate,17,test,test,test,test,test,test,test,test,test,test,0.9762179165602181,7.770306288142983,,1.7623391642657271
soil.hip.SHSU.2016.011.2016.04.25.day11,spring,shsu.2016.011,220.5555556,advanced,STAFS,temperate,11,train,train,train,train,train,train,train,train,train,train,3.012857742831173,7.105915101387209,,2.210536883948948
soil.hip.SHSU.2016.011.2016.04.18.day4,spring,shsu.2016.011,67.5,active,STAFS,temperate,4,train,train,train,train,train,train,train,train,train,train,0.15522635290654918,4.113142099412479,-0.33647223662121295,3.5592658853827883
soil.hip.SHSU.2016.011.2016.04.28.day14,spring,shsu.2016.011,296.3888889,advanced,STAFS,temperate,14,test,test,test,test,test,test,test,test,test,test,0.2820455999693099,8.285768591505441,,1.6577340496223494
soil.hip.SHSU.2016.011.2016.05.05.day21,spring,shsu.2016.011,449.1666667,advanced,STAFS,temperate,21,train,train,train,train,train,train,train,train,train,train,0.8178114281678432,5.5988784714361675,-2.5618676909241285,2.658286588733673
soil.hip.SHSU.2016.011.2016.04.19.day5,spring,shsu.2016.011,90.55555556,active,STAFS,temperate,5,test,test,test,test,test,test,test,test,test,test,0.6964370989023951,6.851615882972749,,3.5761538545751677
soil.hip.SHSU.2016.011.2016.04.27.day13,spring,shsu.2016.011,271.1111111,advanced,STAFS,temperate,13,test,test,test,test,test,test,test,test,test,test,2.0752601977197465,7.4677483945562555,,3.0452820603917674
soil.hip.SHSU.2016.011.2016.05.02.day18,spring,shsu.2016.011,391.6666667,advanced,STAFS,temperate,18,train,train,train,train,train,train,train,train,train,train,1.1014862361486006,7.9560329385284545,,1.5321726034646321
soil.hip.SHSU.2016.011.2016.04.15.day1,spring,shsu.2016.011,0.0,initial,STAFS,temperate,1,train,train,train,train,train,train,train,train,train,train,0.37939594465516535,-6.366974501102841,-0.3738693330500258,0.9247057974115922
soil.hip.SHSU.2016.011.2016.04.21.day7,spring,shsu.2016.011,132.7777778,active,STAFS,temperate,7,train,train,train,train,train,train,train,train,train,train,0.2781636771252476,7.1608294792371225,1.2809338454620645,3.4583239839152276
soil.hip.SHSU.2016.011.2016.04.30.day16,spring,shsu.2016.011,350.0,advanced,STAFS,temperate,16,train,train,train,train,train,train,train,train,train,train,0.32800560895974584,6.054391910891702,,2.1640462839312002
soil.hip.SHSU.2016.011.2016.05.03.day19,spring,shsu.2016.011,409.1666667,advanced,STAFS,temperate,19,train,train,train,train,train,train,train,train,train,train,0.6547560495388112,6.671631991978767,,2.651324035355457
soil.hip.SHSU.2016.024.2016.04.30.day16,spring,shsu.2016.024,350.0,advanced,STAFS,temperate,16,train,train,train,train,train,train,train,train,train,train,0.5081364059635352,2.2023804994721132,3.2682234337256846,5.272868652149757
soil.hip.SHSU.2016.024.2016.04.23.day9,spring,shsu.2016.024,174.4444445,active,STAFS,temperate,9,train,train,train,train,train,train,train,train,train,train,0.37075122989918974,5.506791484352899,5.252756597648557,2.4201448601691258
soil.hip.SHSU.2016.024.2016.04.27.day13,spring,shsu.2016.024,271.1111111,advanced,STAFS,temperate,13,train,train,train,train,train,train,train,train,train,train,1.3152274197997151,7.003485302269001,0.35984664256148946,1.3993634876991115
soil.hip.SHSU.2016.024.2016.04.25.day11,spring,shsu.2016.024,220.5555556,advanced,STAFS,temperate,11,train,train,train,train,train,train,train,train,train,train,2.039746583120319,5.737874302038748,,2.4446202530171846
soil.hip.SHSU.2016.024.2016.04.29.day15,spring,shsu.2016.024,324.4444445,advanced,STAFS,temperate,15,train,train,train,train,train,train,train,train,train,train,1.3598899720207616,5.148394091845161,,1.9624330128163843
soil.hip.SHSU.2016.024.2016.05.01.day17,spring,shsu.2016.024,373.6111111,advanced,STAFS,temperate,17,train,train,train,train,train,train,train,train,train,train,2.4471527928148262,5.061702005310269,4.013605275329943,2.4585289832232267
soil.hip.SHSU.2016.024.2016.04.19.day5,spring,shsu.2016.024,90.55555556,active,STAFS,temperate,5,train,train,train,train,train,train,train,train,train,train,1.4032881831538493,5.447640314930264,3.634097107921731,2.705578023217991
soil.hip.SHSU.2016.024.2016.04.18.day4,spring,shsu.2016.024,67.5,active,STAFS,temperate,4,train,train,train,train,train,train,train,train,train,train,0.16059540322509136,3.5768611055973523,2.079441541679836,2.1838494485539695
soil.hip.SHSU.2016.024.2016.04.17.day3,spring,shsu.2016.024,45.83333333,early,STAFS,temperate,3,test,test,test,test,test,test,test,test,test,test,0.3370197411593452,-0.9497099564227334,-0.3114361584598879,1.6051242322915371
soil.hip.SHSU.2016.024.2016.04.15.day1,spring,shsu.2016.024,0.0,initial,STAFS,temperate,1,train,train,train,train,train,train,train,train,train,train,0.13832949249505155,-1.515767159841598,-3.851436261682207,1.5051743196854925
soil.hip.SHSU.2016.024.2016.05.03.day19,spring,shsu.2016.024,409.1666667,advanced,STAFS,temperate,19,train,train,train,train,train,train,train,train,train,train,0.5420083444404575,8.901629847905799,,1.9033877610737884
soil.hip.SHSU.2016.024.2016.05.04.day20,spring,shsu.2016.024,428.6111111,advanced,STAFS,temperate,20,train,train,train,train,train,train,train,train,train,train,0.5629380570166962,7.046040521165979,,1.8604099830395908
soil.hip.SHSU.2016.024.2016.05.02.day18,spring,shsu.2016.024,391.6666667,advanced,STAFS,temperate,18,train,train,train,train,train,train,train,train,train,train,0.8513085013362929,5.2529615182304585,,2.168547978441577
soil.hip.SHSU.2016.024.2016.04.20.day6,spring,shsu.2016.024,111.6666667,active,STAFS,temperate,6,train,train,train,train,train,train,train,train,train,train,0.38995036809215833,7.939251819185392,-0.3746934494414105,2.857933296198296
soil.hip.SHSU.2016.024.2016.04.21.day7,spring,shsu.2016.024,132.7777778,active,STAFS,temperate,7,train,train,train,train,train,train,train,train,train,train,0.35470089494218904,7.447647396691052,-1.9832976811269334,2.5955536148009237
