#SampleID	env_package	empo_1	empo_2	empo_3
10370.20E8	human-skin			
10317.000015695	human-skin	host-associated	animal	animal surface
12201.skin.nares.V.qiagen.C	human-skin	Host-associated	Animal-associated	Animal secretion
10308.Fm.J7.IFM.B.8	host-associated	Host-associated	Animal	Animal proximal gut
2192.H01a.Hand.109.lane2.NoIndex.L002	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11052.10.18.13.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10423.4F2R9D3S029WL	built environment			
2192.H04a.Dog.Foot.1868.lane6.NoIndex.L006	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.20B1	human-skin			
2192.H02a.Foot.752.lane2.NoIndex.L002	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11052.2.27.14.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.BA5	human-skin			
10249.M033.02R	human-gut	Host-associated	Animal	Animal distal gut
10370.20A8	human-skin			
10894.12261.MGDB.ESP.JUL18.1153	human-gut	Host-associated	Animal	Animal distal gut
10370.18G10	human-skin			
10370.22G11	human-skin			
11865.range.knob.burner.1.t1	built environment	Free-living	Non-saline	Surface (non-saline)
2538.1003601	human-gut			
10317.X00175749	human-gut	host-associated	animal	animal distal gut
10370.12C11	human-skin			
12201.skin.nares.A.2.2.microbiome20.C	human-skin	Host-associated	Animal-associated	Animal secretion
10172.1456	built environment			
10317.000007394	human-gut	host-associated	animal	animal distal gut
10317.000105615	human-gut	host-associated	animal	animal distal gut
10317.000069065	human-associated	host-associated	animal	animal secretion
12164.PM12.RECT.PRE	human-gut	Host-associated	Animal-associated	Animal distal gut
10317.000041060	human-gut	host-associated	animal	animal distal gut
550.L4S172.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13092.000117590.covid	human-associated	Host-associated	Animal-associated	Animal secretion
10172.1828	human-skin			
10317.000007218	human-skin	host-associated	animal	animal surface
550.L1S176.s.1.sequence	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13064.D15SN1	human-associated	Host-associated	Animal-associated	Animal surface
10172.4113	human-skin			
11272.Cl.V6.4C9.RA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.EA5	human-skin			
10317.X00192643	human-gut	host-associated	animal	animal distal gut
12470.37.Floor.3	built environment	Free-living	Non-saline	Surface (non-saline)
10317.000015189	human-oral	host-associated	animal	animal secretion
10370.BD11	human-skin			
10370.DB1	human-skin			
11052.2.26.14.rk.fh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000108081	human-gut	host-associated	animal	animal distal gut
10370.8B2	human-skin			
11624.K40.72.28	human-associated	Host-associated	Animal	Animal secretion
10894.HR4889	human-associated	Host-associated	Animal	Animal secretion
10172.3422	human-skin			
550.L1S148.s.1.sequence	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.2C7	human-skin			
10317.000007371	human-associated	host-associated	animal	animal secretion
13064.B15SN1	human-associated	Host-associated	Animal-associated	Animal surface
2192.H05b.Nose.2748.lane5.NoIndex.L005	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13092.000118794.covid	built environment	Free-living	Non-saline	Surface (non-saline)
10894.12261.MGDB.ESP.JUL18.1045	human-gut	Host-associated	Animal	Animal distal gut
10403.7.23.14.L3.S7	human-skin	Host-associated	Animal	Animal surface
10244.1C3	human-skin	Host-associated	Animal-associated	Animal secretion
10370.24C2	human-skin			
1189.Nobscot.Stool	human-gut			
2192.H05b.Bedroom.Floor.2980.lane1.NoIndex.L001	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
11052.4.12.14.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.DG10	human-skin			
10370.12C4	human-skin			
12201.skin.forehead.A.2.1.microbiome2.C	human-skin	Host-associated	Animal-associated	Animal secretion
2192.H05b.Nose.2745.lane5.NoIndex.L005	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H01a.Hand.205.lane2.NoIndex.L002	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11272.Cl.V6.9H1.CRA	misc environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10370.14D12	human-skin			
10370.15C5	human-skin			
11129.OT1D006.JJK.St	human-gut	Host-associated	Animal	Animal distal gut
2192.H05b.Bathroom.Door.Knob.2862.lane1.NoIndex.L001	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10317.000015781	human-gut	host-associated	animal	animal distal gut
10172.8397	human-skin			
10370.FA4	human-skin			
10403.1.16.15.L15.S10	human-skin	Host-associated	Animal	Animal surface
2010.2178				
11052.2.25.14.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000012506	human-skin	host-associated	animal	animal surface
10317.000157803	human-skin	host-associated	animal	animal surface
2192.H05b.Nose.2652.lane5.NoIndex.L005	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13092.000117150.covid	built environment	Free-living	Non-saline	Surface (non-saline)
10403.7.11.14.L14.S5	human-skin	Host-associated	Animal	Animal surface
11712.SUBJECT16.SKIN.179	human-skin	Host-associated	Animal-associated	Animal surface
550.L4S139.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10403.7.11.14.NL27.S5	human-skin	Host-associated	Animal	Animal surface
10317.000010105	human-gut	host-associated	animal	animal distal gut
13092.000118500.covid	human-associated	Host-associated	Animal-associated	Animal secretion
11336.C.PC16AF.1133415	human-gut			
10244.1E2	human-skin	Host-associated	Animal-associated	Animal secretion
10370.18E9	human-skin			
550.L4S236.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
550.L4S209.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10403.1.21.15.NL16.S12	human-skin	Host-associated	Animal	Animal surface
11052.10.2.13.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11052.2.2.14.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.24B2	human-skin			
10370.6E2	human-skin			
11272.Cl.V1.8A7.LB	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13064.BH2CN3	human-associated	Host-associated	Animal-associated	Animal surface
550.L4S269.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13064.B14SS1	human-skin	Host-associated	Animal-associated	Animal surface
10894.HR4611	human-associated	Host-associated	Animal	Animal secretion
11052.10.25.13.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.20E9	human-skin			
10370.6B3	human-skin			
1189.Sandale.Stool	human-gut			
10172.1430	human-skin			
10172.9540	built environment			
10370.22B8	human-skin			
550.L2S149.s.2.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11914.St.chronic.LHM069.1.U	human-gut	Host-associated	Animal	Animal distal gut
11326.Q.71601.0155.2018.07.27	human-gut	Host-associated	Animal	Animal distal gut
12470.31.Bed.Sheet.2	built environment	Free-living	Non-saline	Surface (non-saline)
2010.3272				
11366.14HM594.M.1	human-associated			
11052.12.27.13.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000066849	human-associated	host-associated	animal	animal surface
10403.7.11.14.L32.S5	human-skin	Host-associated	Animal	Animal surface
12164.PM26.RECT.PRE	human-gut	Host-associated	Animal-associated	Animal distal gut
2192.H01a.Nose.297.lane6.NoIndex.L006	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11624.K40.75.14	human-associated	Host-associated	Animal	Animal secretion
11052.12.30.13.rk.fh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.3B4	human-skin			
10403.7.11.14.NL14.S5	human-skin	Host-associated	Animal	Animal surface
10403.1.15.15.NL15.S10	human-skin	Host-associated	Animal	Animal surface
10370.21G10	human-skin			
10317.000007308	human-gut	host-associated	animal	animal distal gut
11129.NH004.JJK.St	human-gut	Host-associated	Animal	Animal distal gut
13064.B4SN1	human-associated	Host-associated	Animal-associated	Animal surface
11673.PTLDS35.SK1.v1	human-skin	Host-associated	Animal-associated	Animal surface
13064.B5SN3	human-associated	Host-associated	Animal-associated	Animal surface
10172.9500	human-skin			
10172.1467	human-skin			
10317.000005634	human-skin	host-associated	animal	animal surface
2192.H05a.Nose.2436.lane5.NoIndex.L005	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13064.PRV31N1St1	human-associated	Host-associated	Animal-associated	Animal surface
10423.2X6P9F3XBBX6X	built environment			
10403.7.16.14.L18.S6	human-skin	Host-associated	Animal	Animal surface
11740.47.4.MonTues.Swab.HumanGut	human-gut			
10317.000033797	human-gut	host-associated	animal	animal distal gut
10317.000007284	human-skin	host-associated	animal	animal surface
13957.Apt.A.building.southern.door.handle.outside	built environment	Free-living	Non-saline	Surface (non-saline)
10403.7.16.14.L11.S6	human-skin	Host-associated	Animal	Animal surface
10403.N16.S4	human-skin	Host-associated	Animal	Animal surface
2192.H07b.Bathroom.Door.Knob.3966.lane2.NoIndex.L002	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10244.2B1	human-skin	Host-associated	Animal-associated	Animal secretion
10894.HR5650	human-skin	Host-associated	Animal-associated	Animal surface
550.L1S142.s.1.sequence	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
550.L4S177.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11874.X15.28	human-associated	Host-associated	Animal	Animal secretion
2192.H03a.Nose.1311.lane6.NoIndex.L006	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11272.Cl.V11.2F4.LA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.22E6	human-skin			
10370.BC10	human-skin			
11052.10.26.13.rk.fh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.7B11	human-skin			
2192.H02a.Foot.824.lane2.NoIndex.L002	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2538.1003701	human-gut			
10370.11G9	human-skin			
11766.000088413	human-gut	Host-associated	Animal	Animal distal gut
2192.H04a.Foot.1835.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000105614	human-gut	host-associated	animal	animal distal gut
10244.1D4	built environment	Free-living	Non-saline	Surface (non-saline)
2192.H03a.Kitchen.Floor.1202.lane2.NoIndex.L002	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10317.000063194	human-skin	host-associated	animal	animal surface
10370.7A5	human-skin			
10317.000012746	human-associated	host-associated	animal	animal secretion
10172.940	built environment			
10172.2671	human-skin			
11272.Cl.V7.1E10.LA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13064.B3SN3	human-associated	Host-associated	Animal-associated	Animal surface
10403.1.16.15.L27.S10	human-skin	Host-associated	Animal	Animal surface
11052.2.14.14.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10244.1B6	human-skin	Host-associated	Animal-associated	Animal secretion
10370.12H1	human-skin			
10172.7788	human-skin			
10894.HR4909	human-skin	Host-associated	Animal	Animal surface
10370.15F11	human-skin			
12201.s.la.C.1.zymo.L	human-skin	Host-associated	Animal-associated	Animal secretion
10317.000068766	human-associated	host-associated	animal	animal secretion
10403.9.2.14.NL30.S8	human-skin	Host-associated	Animal	Animal surface
10370.16F7	human-skin			
2192.H03a.Hand.1426.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H02a.Kitchen.Floor.674.lane2.NoIndex.L002	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
11272.Cl.V9.10D12.UB	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.3D9	human-skin			
2192.H01a.Nose.180.lane6.NoIndex.L006	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11052.4.13.14.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2010.3103				
11052.2.7.14.rk.fh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H06b.Bathroom.Door.Knob.3054.lane1.NoIndex.L001	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10403.7.11.14.NL8.S5	human-skin	Host-associated	Animal	Animal surface
11272.Cl.V11.8F3.RA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000012713	human-gut	host-associated	animal	animal distal gut
10370.BG11	human-skin			
11052.12.28.13.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10172.7270	human-skin			
12201.BLANK.A2.microbiome20.C	misc environment	Control	Negative	Sterile water blank
10370.EB8	human-skin			
10894.HR4215	human-associated	Host-associated	Animal	Animal secretion
11272.Cl.V6.1A10.LA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H01a.Kitchen.Light.Switch.315.lane2.NoIndex.L002	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
2192.H04a.Kitchen.Floor.2042.lane2.NoIndex.L002	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
550.L2S339.s.2.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000007342	human-gut	host-associated	animal	animal distal gut
10172.9506	human-skin			
10308.Fm.J7.G.A.1	host-associated	Host-associated	Animal	Animal surface
10370.8C9	human-skin			
13064.D9SN1	human-associated	Host-associated	Animal-associated	Animal surface
2192.H01a.Bathroom.Door.Knob.102.lane1.NoIndex.L001	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
13092.000118376.covid	human-associated	Host-associated	Animal-associated	Animal secretion
11052.3.25.19.RK.LH	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10894.12261.MGDB.ESP.JUL18.0562	human-gut	Host-associated	Animal	Animal distal gut
12201.skin.nares.Q.3.1.qiagen.C	human-skin	Host-associated	Animal-associated	Animal secretion
2538.1003617	human-gut			
13092.000117574.covid	human-associated	Host-associated	Animal-associated	Animal secretion
10317.X00165894	human-gut	host-associated	animal	animal distal gut
10370.12G8	human-skin			
11052.1.30.14.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.DA4	human-skin			
10172.7471	human-skin			
10317.000093631	human-gut	host-associated	animal	animal distal gut
10403.1.15.15.NL13.S10	human-skin	Host-associated	Animal	Animal surface
11272.Cl.V7.9A10.LA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.23C11	human-skin			
13064.D2SS1	human-skin	Host-associated	Animal-associated	Animal surface
10172.2593	human-skin			
11673.PTLDS63.SK1.v1	human-skin	Host-associated	Animal-associated	Animal surface
550.L4S287.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000007233	human-associated	host-associated	animal	animal secretion
10178.P3.Skin.T1.TXM	host-associated			
10317.000031099	human-skin	host-associated	animal	animal surface
10308.Fm.J7.G.A.7	host-associated	Host-associated	Animal	Animal surface
10370.13C4	human-skin			
10172.9578	human-skin			
11052.12.31.13.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11740.36.2.MonTues.Swab.HumanGut	human-gut			
13064.PB11N1	human-associated	Host-associated	Animal-associated	Animal surface
10317.X00170179	human-gut	host-associated	animal	animal distal gut
2010.3120				
10317.000007749	human-gut	host-associated	animal	animal distal gut
550.L4S63.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11914.St.chronic.COPD1031.U	human-gut	Host-associated	Animal	Animal distal gut
11442.G86812	misc environment	free-living	non-saline	surface (non-saline)
11052.10.13.13.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.5B10	human-skin			
12201.skin.nares.W.qiagen.C	human-skin	Host-associated	Animal-associated	Animal secretion
10370.1D4	human-skin			
10370.12A6	human-skin			
10317.000007554	human-skin	host-associated	animal	animal surface
11865.front.door.knob.front.t2	built environment	Free-living	Non-saline	Surface (non-saline)
10370.14B12	human-skin			
550.L2S337.s.2.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11052.10.19.13.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H06b.Foot.3278.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11740.45.2.ThursFri.Swab.HumanGut	human-gut			
13092.000117321.covid	human-associated	Host-associated	Animal-associated	Animal secretion
2192.H01a.Front.Door.Knob.53.lane1.NoIndex.L001	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10894.HR4624	human-skin	Host-associated	Animal-associated	Animal surface
13064.PTL11N2	human-associated	Host-associated	Animal-associated	Animal surface
11404.000069140	human-skin			
13092.000117885.covid	built environment	Free-living	Non-saline	Surface (non-saline)
11326.Q.71401.0247.2018.09.29	human-gut	Host-associated	Animal	Animal distal gut
11052.12.25.13.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10308.Fm.J7.IFM.B.5	host-associated	Host-associated	Animal	Animal proximal gut
10403.7.16.14.L10.S6	human-skin	Host-associated	Animal	Animal surface
11176.3x.1.Skin3.C11	human-skin	Host-associated	Animal-associated	Animal surface
10317.000010324	human-skin	host-associated	animal	animal surface
550.L4S113.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.CD12	human-skin			
10370.7C7	human-skin			
550.L4S78.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000010327	human-gut	host-associated	animal	animal distal gut
13917.foot.25.plateA.wellH10	human-skin	Host-associated	Animal	Animal surface
13064.DEBC2	misc environment	Control	Negative	Sterile water blank
2192.H06b.Foot.3062.lane5.NoIndex.L005	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.12B9	human-skin			
10370.1B2	human-skin			
10317.000023525	human-gut	host-associated	animal	animal distal gut
13064.B4SN3	human-associated	Host-associated	Animal-associated	Animal surface
10317.000034637	human-oral	host-associated	animal	animal secretion
12164.PM48.RECT.PST	human-gut	Host-associated	Animal-associated	Animal distal gut
10370.16E4	human-skin			
10317.000046982	human-gut	host-associated	animal	animal distal gut
10244.1F9	human-skin	Host-associated	Animal-associated	Animal secretion
10403.9.3.14.L4.S8	human-skin	Host-associated	Animal	Animal surface
11326.Q.71801.0128.2017.12.27	human-gut	Host-associated	Animal	Animal distal gut
13064.PB31N1	human-associated	Host-associated	Animal-associated	Animal surface
13957.Apt.A.bathroom.shower.wall	built environment	Free-living	Non-saline	Surface (non-saline)
10370.2B3	human-skin			
10317.000069136	human-associated	host-associated	animal	animal surface
10894.HR4900	human-skin	Host-associated	Animal	Animal surface
10308.P1.W1A.F	fresh water	Free-living	Non-saline	Water (non-saline)
11052.1.16.14.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13092.000118417.covid	human-skin	Host-associated	Animal-associated	Animal surface
10403.3.11.14.NL23.S3	human-skin	Host-associated	Animal	Animal surface
10370.11D7	human-skin			
11685.PE.004.BL1	human-gut	Host-associated	Animal	Animal distal gut
10317.000043121	human-gut	host-associated	animal	animal distal gut
2192.H04a.Bathroom.Door.Knob.1830.lane5.NoIndex.L005	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10317.000015179	human-skin	host-associated	animal	animal surface
10894.HR5610	human-skin	Host-associated	Animal	Animal surface
10370.18D2	human-skin			
10894.7453	human-associated	Host-associated	Animal	Animal secretion
12201.skin.armpit.C.1.zymoMA.L	human-skin	Host-associated	Animal-associated	Animal secretion
10317.000005083	human-skin	host-associated	animal	animal surface
11272.Cl.V4.1C4.LA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11712.SUBJECT30.SKIN.671	human-skin	Host-associated	Animal-associated	Animal surface
11052.1.21.14.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
13064.B7SS1	human-skin	Host-associated	Animal-associated	Animal surface
10370.10B1	human-skin			
10317.000005652	human-skin	host-associated	animal	animal surface
10370.24A7	human-skin			
2192.H06b.Nose.3255.lane6.NoIndex.L006	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11624.J40.204.60	human-associated	Host-associated	Animal	Animal secretion
2192.H01a.Bathroom.Door.Knob.294.lane2.NoIndex.L002	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
11404.000063298	human-associated			
10370.22A5	human-skin			
10403.7.15.14.NL14.S6	human-skin	Host-associated	Animal	Animal surface
2192.H07a.Nose.3732.lane6.NoIndex.L006	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.4G2	human-skin			
10403.7.15.14.NL32.S6	human-skin	Host-associated	Animal	Animal surface
1684.59.HA.Stool	human-gut			
10172.2294	built environment			
10370.9A7	human-skin			
10403.7.22.14.NL3.S7	human-skin	Host-associated	Animal	Animal surface
11052.2.16.14.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10308.Fm.J7.IHF.A.2	host-associated	Host-associated	Animal	Animal proximal gut
10403.7.15.14.NL23.S6	human-skin	Host-associated	Animal	Animal surface
10249.M021.01R	human-gut	Host-associated	Animal	Animal distal gut
2192.H06b.Foot.3227.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.17D12	human-skin			
11721.echo5ul.200nls20.6.digesta	host-associated	Host-associated	Animal	Animal distal gut
12201.skin.forehead.A.1.1.microbiome2.C	human-skin	Host-associated	Animal-associated	Animal secretion
12470.3.Bed.Sheet.3	built environment	Free-living	Non-saline	Surface (non-saline)
2192.H05b.Kitchen.Light.Switch.2643.lane5.NoIndex.L005	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
2192.H02a.Nose.777.lane6.NoIndex.L006	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10172.2597	built environment			
10317.000066941	human-gut	host-associated	animal	animal distal gut
10172.8228	human-skin			
13092.000117714.covid	built environment	Free-living	Non-saline	Surface (non-saline)
10370.12A10	human-skin			
11740.40.3.MonTues.Swab.HumanGut	human-gut			
13064.B8SS1	human-skin	Host-associated	Animal-associated	Animal surface
10403.1.22.15.L18.S12	human-skin	Host-associated	Animal	Animal surface
11176.1x.2.Dust.C12	built environment	Free-living	Non-saline	Surface (non-saline)
10172.2526	built environment			
10317.000068789	human-associated	host-associated	animal	animal secretion
10370.1G7	human-skin			
11404.000069136	human-associated			
2192.H06b.Nose.3156.lane6.NoIndex.L006	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.000007219	human-gut	host-associated	animal	animal distal gut
10370.7G4	human-skin			
10172.2011	built environment			
10370.11E6	human-skin			
10317.000012459	human-skin	host-associated	animal	animal surface
11874.X15.273	human-vaginal	Host-associated	Animal	Animal secretion
10403.1.21.15.NL18.S12	human-skin	Host-associated	Animal	Animal surface
10370.BD6	human-skin			
10370.22C6	human-skin			
1189.Delmore.Stool	human-gut			
11326.Q.76501.0043.2018.05.19	human-gut	Host-associated	Animal	Animal distal gut
10370.AB3	human-skin			
2010.1466				
10172.1615	built environment			
10370.7B1	human-skin			
10249.M024.03R	human-gut	Host-associated	Animal	Animal distal gut
10370.10B9	human-skin			
550.L4S225.s.4.sequence	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10249.M006.01R	human-gut	Host-associated	Animal	Animal distal gut
11052.4.10.14.rk.rh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11052.4.9.14.rk.lh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10317.X00215603	human-gut	host-associated	animal	animal distal gut
10403.3.11.14.NL29.S3	human-skin	Host-associated	Animal	Animal surface
10172.7932	built environment			
10370.21H2	human-skin			
10370.7E10	human-skin			
11933.lamprey.24169.lamprey	host-associated	Host-associated	Animal-associated	Animal distal gut
10172.2599	human-skin			
11272.Cl.V11.7F7.LB	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11052.12.15.13.rk.fh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11326.Q.71701.0166.2018.03.13	human-gut	Host-associated	Animal	Animal distal gut
10244.1E6	human-skin	Host-associated	Animal-associated	Animal secretion
10894.12261.MGDB.ESP.JUL18.0571	human-gut	Host-associated	Animal	Animal distal gut
10317.000012797	human-skin	host-associated	animal	animal surface
10894.HR4623	human-skin	Host-associated	Animal-associated	Animal surface
11326.Q.71702.0060.2017.01.30	human-gut	Host-associated	Animal	Animal distal gut
10317.000082716	human-gut	host-associated	animal	animal distal gut
11272.Cl.V6.10C10.LA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10370.16D12	human-skin			
10317.000012620	human-skin	host-associated	animal	animal surface
10172.1200	human-skin			
13092.000117586.covid	human-associated	Host-associated	Animal-associated	Animal secretion
10249.M022.02R	human-gut	Host-associated	Animal	Animal distal gut
10172.1838	built environment			
10317.000067541	human-gut	host-associated	animal	animal distal gut
10172.9741	human-skin			
2192.H04a.Bathroom.Door.Knob.1926.lane6.NoIndex.L006	built environment	Free-living	Free-living (non-saline)	Solid (non-saline)
10370.22A10	human-skin			
10370.FB3	human-skin			
10370.BA8	human-skin			
11766.000088087	human-gut	Host-associated	Animal	Animal distal gut
12201.skin.armpit.C.3.nucleomag.L	human-skin	Host-associated	Animal-associated	Animal secretion
12164.PM07.RECT.PRE	human-gut	Host-associated	Animal-associated	Animal distal gut
1189.Misty.Stool	human-gut			
11404.000068849	human-associated			
10370.5D6	human-skin			
11052.1.24.14.rk.fh	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H02a.Nose.849.lane6.NoIndex.L006	human-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
2192.H07b.Hand.4090.lane6.NoIndex.L006	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11740.25.4.MonTues.Swab.HumanGut	human-gut			
10172.8305	human-skin			
11740.39.6.ThursFri.Swab.HumanGut	human-gut			
10370.AF9	human-skin			
10317.000035167	human-oral	host-associated	animal	animal secretion
10894.HR4938	human-skin	Host-associated	Animal	Animal surface
550.L1S353.s.1.sequence	human-gut	Host-associated	Host-associated (non-saline)	Animal (non-saline)
1189.Caryll.Stool	human-gut			
11272.Cl.V6.7C9.RA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10244.3F5	built environment	Free-living	Non-saline	Surface (non-saline)
10317.000017141	human-oral	host-associated	animal	animal secretion
10317.000005577	human-skin	host-associated	animal	animal surface
11272.Cl.V11.10E9.RA	human-skin	Host-associated	Host-associated (non-saline)	Animal (non-saline)
11865.cupboard.2.top.left.handle.t2	built environment	Free-living	Non-saline	Surface (non-saline)
10370.14E4	human-skin			
10317.X00235211	human-gut	host-associated	animal	animal distal gut
10317.000069004	human-associated	host-associated	animal	animal surface
10370.19G9	human-skin			
10370.2C1	human-skin			
11166.fmnh.336	host-associated	Host-associated	Host-associated (non-saline)	Animal (non-saline)
10308.Fm.J7.IHM.A.10	host-associated	Host-associated	Animal	Animal proximal gut
10370.BE2	human-skin			
2010.1322				
10178.P3.Skin.T1.KF2	host-associated			
10894.HR3933	human-associated	Host-associated	Animal	Animal secretion
10894.HR5074	human-skin	Host-associated	Animal-associated	Animal surface
10370.9C3	human-skin			
11865.bathroom.sink.left.door.handle.t2	built environment	Free-living	Non-saline	Surface (non-saline)
10403.2.10.15.L2.S13	human-skin	Host-associated	Animal	Animal surface
10370.CF6	human-skin			
10370.21D9	human-skin			
11404.000063179	human-associated			
10317.X00191766	human-gut	host-associated	animal	animal distal gut
